id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,beta_CI,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2,effect
prot-a-495,prot-a-366,Calpastatin,Cyclin-dependent kinase inhibitor 1B,Wald ratio,1,-0.027689873417721517,0.06012658227848101,0.6451384869918965,-0.1455379746835443,0.09015822784810126,0.9726899770483505,0.8645570581698769,1.0943474262451933,-0.03 [-0.15:0.09],0.97 [0.86:1.09],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-495,prot-a-366,Calpastatin,Cyclin-dependent kinase inhibitor 1B,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-348,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Wald ratio,1,-0.01754791041329947,0.06949896097898868,0.8006610331381054,-0.1537658739321173,0.11867005310551834,0.9826051575181085,0.8574727542363662,1.1259983373361377,-0.02 [-0.15:0.12],0.98 [0.86:1.13],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-348,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type II subunit alpha,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-349,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type II subunit beta,Wald ratio,1,-0.019928825622775797,0.053558718861209956,0.7098235906430944,-0.12490391459074732,0.08504626334519572,0.9802684408196841,0.8825817017345597,1.0887674355569827,-0.02 [-0.12:0.09],0.98 [0.88:1.09],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-349,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type II subunit beta,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1873,prot-a-366,Calpastatin,E3 ubiquitin-protein ligase Mdm2,Wald ratio,1,-0.00398406374501992,0.18354169528781425,0.9826820094842039,-0.36372578650913584,0.355757659019096,0.9960238621077477,0.6950817694110702,1.4272616223679562,0 [-0.36:0.36],1 [0.7:1.43],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1873,prot-a-366,Calpastatin,E3 ubiquitin-protein ligase Mdm2,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-879,prot-a-366,Calpastatin,Dynactin-associated protein,Inverse variance weighted,2,0.2605507217791359,0.4217310245962603,0.5366989064982052,-0.5660420864295341,1.087143529987806,1.2976445310224916,0.5677681748580287,2.965790270498412,0.26 [-0.57:1.09],1.3 [0.57:2.97],overlaps null,NA,NA,NA,18.41112440434503,1,1.780156740726179e-5,0.03155056072184482,0.007711409587424444,TRUE,2.031091755963457e-4,53.17767634385489,0.031240966840827333,term trait as confounder
prot-a-1921,prot-a-366,Calpastatin,Matrix metalloproteinase-9,Inverse variance weighted,3,-0.1157854521825712,0.17451942352065417,0.5070404086752873,-0.45784352228305336,0.22627261791791098,0.8906662933091996,0.6326464635367544,1.2539174590534359,-0.12 [-0.46:0.23],0.89 [0.63:1.25],overlaps null,-0.09498397223349944,0.07245249596557683,0.4148433424043995,11.423026046190298,2,0.0033076641846705853,0.05750673958334845,0.004210066637105093,TRUE,3.035050937870078e-13,66.20381527291734,0.056817369120449455,term trait as confounder
prot-a-1921,prot-a-366,Calpastatin,Matrix metalloproteinase-9,MR Egger,3,0.19918507056330967,0.2830695685771656,0.6096381771884347,-0.35563128384793485,0.7540014249745542,1.2204078065612265,0.7007309434254523,2.1254880040473543,0.2 [-0.36:0.75],1.22 [0.7:2.13],overlaps null,-0.09498397223349944,0.07245249596557683,0.4148433424043995,4.2016875256016775,1,0.040383773365475245,0.05750673958334845,0.004210066637105093,TRUE,3.035050937870078e-13,66.20381527291734,0.056817369120449455,term trait as confounder
prot-a-1921,prot-a-366,Calpastatin,Matrix metalloproteinase-9,Weighted median,3,-0.002422556691748127,0.08784291076728101,0.9779985023775063,-0.17459466179561892,0.16974954841212267,0.9975803753305729,0.8397973537409792,1.185008027009845,0 [-0.17:0.17],1 [0.84:1.19],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
ieu-b-4872,prot-a-366,Calpastatin,Oestradiol,Wald ratio,1,-0.22828499681858144,0.6071409489855889,0.7069168960189609,-1.4182812568303356,0.9617112631931728,0.7958973992830085,0.24212981843826065,2.6161695997264265,-0.23 [-1.42:0.96],0.8 [0.24:2.62],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
ieu-b-4872,prot-a-366,Calpastatin,Oestradiol,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
