id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,beta_CI,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2
prot-a-710,met-c-927,Total cholesterol in small VLDL,Cardiotrophin-1,MR Egger,3,-0.2070026208702468,0.2065713824404258,0.49933618938972085,-0.6118825304534814,0.19787728871298776,0.8130175191713526,0.542328956708914,1.2188128225547064,-0.21 [-0.61:0.2],0.81 [0.54:1.22],overlaps null,0.306296944378092,0.16273325488025062,0.3109041260428038,0.3589752167450357,1,0.5490759254041562,0.23744231171749375,0.006270821565077527,TRUE,9.628792364085755e-130,313.52893370346015,0.22196283999749983
prot-a-710,met-c-927,Total cholesterol in small VLDL,Cardiotrophin-1,Weighted median,3,0.17264399101952446,0.01712320409247534,6.605251684071112e-24,0.1390825109982728,0.20620547104077613,1.1884429334049678,1.149218919291999,1.2290057031347361,0.17 [0.14:0.21],1.19 [1.15:1.23],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-922,Concentration of small HDL particles,Cardiotrophin-1,Inverse variance weighted,3,0.05519804895576571,0.027923207053687955,0.04806645590319453,4.685631305373153e-4,0.1099275347809941,1.0567498821628745,1.0004686729233885,1.1161971820548573,0.06 [0:0.11],1.06 [1:1.12],positive,0.4003157290574424,0.1638555639488357,0.24733402410606095,6.045028039261158,2,0.04867868523094026,0.23744231171749375,9.139561425724415e-4,TRUE,1.676939038135225e-156,313.52893370346015,0.22196283999749983
prot-a-710,met-c-922,Concentration of small HDL particles,Cardiotrophin-1,MR Egger,3,-0.4522131220892595,0.20831152931002783,0.2748123796488827,-0.8605037195369141,-0.043922524641604954,0.6362185630458289,0.42294898098576217,0.9570281006959688,-0.45 [-0.86:-0.04],0.64 [0.42:0.96],negative,0.4003157290574424,0.1638555639488357,0.24733402410606095,0.07628444214454053,1,0.7823972349517959,0.23744231171749375,9.139561425724415e-4,TRUE,1.676939038135225e-156,313.52893370346015,0.22196283999749983
prot-a-710,met-c-922,Concentration of small HDL particles,Cardiotrophin-1,Weighted median,3,0.05093245096574292,0.017402233102226234,0.003424946527518535,0.016824074085379503,0.08504082784610634,1.0522518122887894,1.0169663958434727,1.0887615175786618,0.05 [0.02:0.09],1.05 [1.02:1.09],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-909,Total cholesterol in medium VLDL,Cardiotrophin-1,Inverse variance weighted,3,0.11435762472919718,0.04607416850704413,0.013063503304373609,0.024052254455390693,0.20466299500300367,1.1211530052374032,1.024343843021796,1.2271114525809812,0.11 [0.02:0.2],1.12 [1.02:1.23],positive,0.0031334480982747608,0.6805478833197679,0.9970688309115414,17.490504433258447,2,1.5921545396365298e-4,0.23744231171749375,0.003240597537746757,TRUE,1.1668575874061037e-142,313.52893370346015,0.22196283999749983
prot-a-710,met-c-909,Total cholesterol in medium VLDL,Cardiotrophin-1,MR Egger,3,0.11039127050914833,0.8639059442242559,0.9190901842333473,-1.5828643801703932,1.8036469211886899,1.1167149226059587,0.2053859513910292,6.0717503311441225,0.11 [-1.58:1.8],1.12 [0.21:6.07],overlaps null,0.0031334480982747608,0.6805478833197679,0.9970688309115414,17.490133649447287,1,2.888025556654571e-5,0.23744231171749375,0.003240597537746757,TRUE,1.1668575874061037e-142,313.52893370346015,0.22196283999749983
prot-a-710,met-c-909,Total cholesterol in medium VLDL,Cardiotrophin-1,Weighted median,3,0.12096427682375337,0.017220928133325215,2.1520372633396257e-12,0.08721125768243596,0.15471729596507078,1.1285845950208193,1.0911271643675813,1.1673279061442363,0.12 [0.09:0.15],1.13 [1.09:1.17],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-900,Free cholesterol in medium HDL,Cardiotrophin-1,Inverse variance weighted,3,-0.052871970243526516,0.025966472473752562,0.04173399122909204,-0.10376625629208153,-0.0019776841949714977,0.9485014411174141,0.9014359777855395,0.9980242701338553,-0.05 [-0.1:0],0.95 [0.9:1],negative,0.3710985680747109,0.16255311774487377,0.26283295689481667,5.556144020157841,2,0.062158232371505404,0.23744231171749375,7.779143225459837e-4,TRUE,2.1183182917406693e-160,313.52893370346015,0.22196283999749983
prot-a-710,met-c-900,Free cholesterol in medium HDL,Cardiotrophin-1,MR Egger,3,-0.5226281953687234,0.20635726238881724,0.23940388735974347,-0.9270884296508052,-0.11816796108664163,0.5929600833206214,0.39570415524375646,0.8885467987946939,-0.52 [-0.93:-0.12],0.59 [0.4:0.89],negative,0.3710985680747109,0.16255311774487377,0.26283295689481667,0.34434151948208896,1,0.5573338705585773,0.23744231171749375,7.779143225459837e-4,TRUE,2.1183182917406693e-160,313.52893370346015,0.22196283999749983
prot-a-710,met-c-900,Free cholesterol in medium HDL,Cardiotrophin-1,Weighted median,3,-0.06045772195036609,0.016652451524594162,2.8280711150286786e-4,-0.09309652693857065,-0.027818916962161537,0.9413335659243541,0.9111055498219748,0.9725644657844542,-0.06 [-0.09:-0.03],0.94 [0.91:0.97],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-914,Phospholipids in medium VLDL,Cardiotrophin-1,Inverse variance weighted,3,0.10277935982494966,0.05053638752543123,0.04197484856777638,0.003728040275104455,0.20183067937479487,1.1082468583173202,1.0037349980608659,1.223640802944018,0.1 [0:0.2],1.11 [1:1.22],positive,0.024385219956750772,0.7484131243228846,0.9792646299457304,20.685627659831205,2,3.2223523459303104e-5,0.23744231171749375,0.002925595786095363,TRUE,4.5121325480539654e-144,313.52893370346015,0.22196283999749983
prot-a-710,met-c-914,Phospholipids in medium VLDL,Cardiotrophin-1,MR Egger,3,0.07191827227332644,0.9498553698008968,0.9518901459760453,-1.7897982525364313,1.9336347970830843,1.0745675185145258,0.1669938568558262,6.914597779745693,0.07 [-1.79:1.93],1.07 [0.17:6.91],overlaps null,0.024385219956750772,0.7484131243228846,0.9792646299457304,20.663690598192566,1,5.474433877452418e-6,0.23744231171749375,0.002925595786095363,TRUE,4.5121325480539654e-144,313.52893370346015,0.22196283999749983
prot-a-710,met-c-914,Phospholipids in medium VLDL,Cardiotrophin-1,Weighted median,3,0.11107829070056979,0.01741485619653136,1.7898976601753838e-10,0.07694517255536833,0.14521140884577127,1.1174823919091175,1.0799828620687568,1.1562839930949014,0.11 [0.08:0.15],1.12 [1.08:1.16],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-586,Dual specificity protein kinase CLK2,Cardiotrophin-1,Inverse variance weighted,3,0.1836722288583323,0.03687643728537882,6.333908497730337e-7,0.1113944117789898,0.2559500459376748,1.2016219015592453,1.117835707490272,1.291688201255122,0.18 [0.11:0.26],1.2 [1.12:1.29],positive,-0.16264869745448082,0.3799326509644688,0.7424921429032776,1.5563432195373883,2,0.45924492307359943,0.23744231171749375,0.007956882069246699,TRUE,2.280617607809259e-72,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-586,Dual specificity protein kinase CLK2,Cardiotrophin-1,MR Egger,3,0.38803566016685087,0.4792442369367004,0.5667057165200428,-0.5512830442290818,1.3273543645627837,1.4740823493734267,0.5762100329408808,3.7710533460239546,0.39 [-0.55:1.33],1.47 [0.58:3.77],overlaps null,-0.16264869745448082,0.3799326509644688,0.7424921429032776,1.3152916298681643,1,0.25143880728665297,0.23744231171749375,0.007956882069246699,TRUE,2.280617607809259e-72,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-586,Dual specificity protein kinase CLK2,Cardiotrophin-1,Weighted median,3,0.1866311089019441,0.03962177484552278,2.473321214191483e-6,0.10897243020471944,0.26428978759916877,1.2051826218980781,1.1151316059675542,1.3025055915843056,0.19 [0.11:0.26],1.21 [1.12:1.3],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-366,Calpastatin,Cardiotrophin-1,Inverse variance weighted,3,-0.09603875510764903,0.04122430571883816,0.019823949837976185,-0.17683839431657183,-0.015239115898726244,0.9084288091301969,0.837915185438118,0.9848764118366176,-0.1 [-0.18:-0.02],0.91 [0.84:0.98],negative,0.024738670786594974,0.5218904621219249,0.9698454979835065,2.4889960416205605,2,0.28808548475871426,0.23744231171749375,0.002787736227714222,TRUE,1.7156202961968666e-84,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-366,Calpastatin,Cardiotrophin-1,MR Egger,3,-0.1271214755015099,0.6583062312979708,0.8785609906348162,-1.4174016888455327,1.1631587378425128,0.8806266915305024,0.2423428817628284,3.2000253698184284,-0.13 [-1.42:1.16],0.88 [0.24:3.2],overlaps null,0.024738670786594974,0.5218904621219249,0.9698454979835065,2.4834159225797716,1,0.11505213373454769,0.23744231171749375,0.002787736227714222,TRUE,1.7156202961968666e-84,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-366,Calpastatin,Cardiotrophin-1,Weighted median,3,-0.09469276719961081,0.03940995520673667,0.01627174617650682,-0.1719362794048147,-0.01744925499440693,0.909652366584644,0.8420328262919341,0.9827021016234815,-0.09 [-0.17:-0.02],0.91 [0.84:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-3093,Protein-tyrosine sulfotransferase 2,Cardiotrophin-1,Inverse variance weighted,3,-0.10108300062093513,0.03695620326709353,0.006234036819858782,-0.17351715902443843,-0.028648842217431816,0.9038580089964086,0.840702725399505,0.9717576448187791,-0.1 [-0.17:-0.03],0.9 [0.84:0.97],negative,-0.10342882906337401,0.33098803121101084,0.8071861439874815,0.4760111086317625,2,0.7881983131792039,0.23744231171749375,0.002400815500605925,TRUE,8.256960373496468e-86,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-3093,Protein-tyrosine sulfotransferase 2,Cardiotrophin-1,MR Egger,3,0.028882008379001785,0.417546530252178,0.9560345599306665,-0.7895091909152672,0.8472732076732707,1.0293031381640876,0.4540676011040271,2.3332758110431997,0.03 [-0.79:0.85],1.03 [0.45:2.33],overlaps null,-0.10342882906337401,0.33098803121101084,0.8071861439874815,0.37836416896189384,1,0.5384800081838044,0.23744231171749375,0.002400815500605925,TRUE,8.256960373496468e-86,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-3093,Protein-tyrosine sulfotransferase 2,Cardiotrophin-1,Weighted median,3,-0.10931666693110953,0.03814233498927725,0.004156689479060638,-0.18407564351009292,-0.03455769035212612,0.89644649758529,0.8318728756623819,0.9660326073176155,-0.11 [-0.18:-0.03],0.9 [0.83:0.97],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,ukb-a-11,Morning/evening person (chronotype),Cardiotrophin-1,Inverse variance weighted,3,-0.017262657715722277,0.003591563653992602,1.5363675076206246e-6,-0.024302122477547778,-0.010223192953896777,0.9828854882705946,0.9759907964526953,0.9898288862601471,-0.02 [-0.02:-0.01],0.98 [0.98:0.99],negative,0.021327657725858675,0.03185717879637829,0.6244287777546229,0.531780511850623,2,0.766523244269446,0.23744231171749375,7.847715562432445e-5,TRUE,1.560393040365722e-196,313.52893370346015,0.22196283999749983
prot-a-710,ukb-a-11,Morning/evening person (chronotype),Cardiotrophin-1,MR Egger,3,-0.04407445690465907,0.04020957783381556,0.4708279739604441,-0.12288522945893757,0.03473631564961943,0.9568827082960015,0.8843651558039206,1.0353466680893304,-0.04 [-0.12:0.03],0.96 [0.88:1.04],overlaps null,0.021327657725858675,0.03185717879637829,0.6244287777546229,0.08358067009994823,1,0.7725023918311906,0.23744231171749375,7.847715562432445e-5,TRUE,1.560393040365722e-196,313.52893370346015,0.22196283999749983
prot-a-710,ukb-a-11,Morning/evening person (chronotype),Cardiotrophin-1,Weighted median,3,-0.01719917771457293,0.003872837086379152,8.955165832225203e-6,-0.02478993840387607,-0.009608417025269794,0.9829478838229336,0.9755148087048768,0.9904375963238551,-0.02 [-0.02:-0.01],0.98 [0.98:0.99],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
