id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2
met-c-927,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in small VLDL,Inverse variance weighted,16,-0.07309572499407573,0.025738730921479377,0.004512601248719013,-0.12354363760017531,-0.022647812387976148,0.9295118482508036,0.8837830742301636,0.9776067241287939,0.93 [0.88:0.98],negative,0.0048752888860596946,0.00819835316166458,0.5615545782002507,17.73526531527044,15,0.27683913014450523,0.05106512624201757,1.2150266626966356e-4,TRUE,4.401304566060291e-202,74.10953558607433,0.05217660298629597
met-c-927,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in small VLDL,MR Egger,16,-0.11115923678940622,0.06920516952624252,0.1305367655712348,-0.24680136906084155,0.02448289548202913,0.8947962531015264,0.781295867651628,1.0247850625027721,0.89 [0.78:1.02],overlaps null,0.0048752888860596946,0.00819835316166458,0.5615545782002507,17.298323661650755,14,0.2406284879698101,0.05106512624201757,1.2150266626966356e-4,TRUE,4.401304566060291e-202,74.10953558607433,0.05217660298629597
met-c-927,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in small VLDL,Weighted median,16,-0.11880429567237741,0.035265940980821565,7.549313088293456e-4,-0.18792553999478767,-0.049683051349967144,0.8879815655933664,0.8286764081851983,0.9515309631662933,0.89 [0.83:0.95],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-922,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of small HDL particles,Inverse variance weighted,5,-0.10790029524882243,0.033157303116209146,0.0011371461411958529,-0.17288860935659234,-0.042911981141052505,0.8977170986284101,0.8412313149232943,0.9579957080452889,0.9 [0.84:0.96],negative,-0.002130825169804567,0.012565092415008021,0.8761285762105603,3.8395904703799872,4,0.4281499705459916,0.02499363907943591,6.279996687108801e-5,TRUE,1.1350703393707289e-88,99.77354580307015,0.025238847889437036
met-c-922,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of small HDL particles,MR Egger,5,-0.0918478143584173,0.1017545022680234,0.43324872738211334,-0.29128663880374317,0.10759101008690858,0.9122439694153924,0.747301441724049,1.1135922042581154,0.91 [0.75:1.11],overlaps null,-0.002130825169804567,0.012565092415008021,0.8761285762105603,3.8031331672033186,3,0.2835219011391977,0.02499363907943591,6.279996687108801e-5,TRUE,1.1350703393707289e-88,99.77354580307015,0.025238847889437036
met-c-922,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of small HDL particles,Weighted median,5,-0.12129533405155979,0.038863182608102655,0.0018018542232649825,-0.197467171963441,-0.04512349613967859,0.8857723222308823,0.8208070856704622,0.9558794271243515,0.89 [0.82:0.96],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-909,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,Inverse variance weighted,15,-0.08677884385983368,0.02565408625204566,7.178956176853554e-4,-0.13706085291384318,-0.03649683480582419,0.91687984682041,0.8719171658175185,0.964161145648737,0.92 [0.87:0.96],negative,0.00706158958955181,0.007913680757125957,0.3884368071934581,18.3959340511355,14,0.1893382828703807,0.05159615812528017,1.682922002595481e-4,TRUE,9.926862493824856e-201,79.54302804071806,0.05249638272416103
met-c-909,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,MR Egger,15,-0.1443103293228145,0.06946000037438936,0.05812475189655003,-0.2804519300566176,-0.008168728589011381,0.8656190793907556,0.7554422572359621,0.991864544812267,0.87 [0.76:0.99],negative,0.00706158958955181,0.007913680757125957,0.3884368071934581,17.334217050542822,13,0.1844725517823226,0.05159615812528017,1.682922002595481e-4,TRUE,9.926862493824856e-201,79.54302804071806,0.05249638272416103
met-c-909,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,Weighted median,15,-0.10964135850933875,0.030012440428266812,2.589953313554541e-4,-0.16846574174874168,-0.050816975269935796,0.8961554762058432,0.8449602097822777,0.9504526109468,0.9 [0.84:0.95],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-900,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium HDL,Inverse variance weighted,5,0.11669574610345133,0.03952141376631666,0.0031498553598640964,0.03923377512147068,0.194157717085432,1.1237774639987026,1.040013584535637,1.2142877817843363,1.12 [1.04:1.21],positive,0.010080578928850685,0.012157559349749377,0.4678242268567305,3.228729197548505,4,0.5203032241233286,0.01721655938880555,5.29720951409406e-5,TRUE,6.996510859363184e-67,76.6545636010931,0.017472102995130155
met-c-900,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium HDL,MR Egger,5,0.03682892044723237,0.10411507636804955,0.7469385187522444,-0.16723662923414473,0.24089447012860948,1.0375155079650864,0.8459993994601498,1.2723867534125315,1.04 [0.85:1.27],overlaps null,0.010080578928850685,0.012157559349749377,0.4678242268567305,2.5412205705946196,3,0.4678876405356666,0.01721655938880555,5.29720951409406e-5,TRUE,6.996510859363184e-67,76.6545636010931,0.017472102995130155
met-c-900,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium HDL,Weighted median,5,0.09410323523355575,0.04329170923093326,0.029727591294914188,0.009251485140926552,0.17895498532618495,1.0986731618432775,1.0092944124077843,1.1959669068959515,1.1 [1.01:1.2],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-914,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Phospholipids in medium VLDL,Inverse variance weighted,15,-0.10670024010894345,0.023124976924004968,3.948611623378793e-6,-0.1520251948799932,-0.061375285337893715,0.8987950553211446,0.8589666389071074,0.9404702288526271,0.9 [0.86:0.94],negative,0.0043590072834940015,0.006263388560572522,0.49871392218961674,14.633731180302394,14,0.4036411609036043,0.049030248427037584,1.6408940334773853e-4,TRUE,8.815609586818571e-188,74.26165521183952,0.04986697899405863
met-c-914,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Phospholipids in medium VLDL,MR Egger,15,-0.1442039428575533,0.058814814026673996,0.029112676871059118,-0.25948097834983436,-0.028926907365272272,0.8657111744436213,0.7714518821422399,0.9714874704503862,0.87 [0.77:0.97],negative,0.0043590072834940015,0.006263388560572522,0.49871392218961674,14.108099373058561,13,0.36627537926345677,0.049030248427037584,1.6408940334773853e-4,TRUE,8.815609586818571e-188,74.26165521183952,0.04986697899405863
met-c-914,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Phospholipids in medium VLDL,Weighted median,15,-0.11003332657056042,0.03014658586358869,2.6229828692227403e-4,-0.16912063486319426,-0.05094601827792659,0.895804280714486,0.8444070323147329,0.9503299695961054,0.9 [0.84:0.95],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-586,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Dual specificity protein kinase CLK2,Inverse variance weighted,3,-0.044569352154824854,0.017840029611096545,0.01247983086448864,-0.07953581019257408,-0.009602894117075628,0.9564092687498543,0.9235449470540313,0.9904430664348771,0.96 [0.92:0.99],negative,-0.00693892728857807,0.022067303052993294,0.8060507443302168,2.4475351547328876,2,0.29411995714309314,0.11070856281857994,4.328803437705472e-5,TRUE,4.8156474625455986e-83,131.24417810507697,0.10668140556229253
prot-a-586,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Dual specificity protein kinase CLK2,MR Egger,3,-0.024509103323543852,0.06818493070663181,0.7803222602779208,-0.1581515675085422,0.10913336086145449,0.9757888059567641,0.8537203758914855,1.1153110792702396,0.98 [0.85:1.12],overlaps null,-0.00693892728857807,0.022067303052993294,0.8060507443302168,2.227310047126751,1,0.1355897255121224,0.11070856281857994,4.328803437705472e-5,TRUE,4.8156474625455986e-83,131.24417810507697,0.10668140556229253
prot-a-586,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Dual specificity protein kinase CLK2,Weighted median,3,-0.050904211796846587,0.017631976700173673,0.0038888550382403598,-0.08546288612918698,-0.01634553746450619,0.9503697003784953,0.9180872161921988,0.983787325940097,0.95 [0.92:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-366,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Calpastatin,Inverse variance weighted,4,0.07193657549437726,0.024309294293937248,0.003084177789684635,0.02429035867826026,0.11958279231049426,1.0745871867413466,1.0245877726556754,1.1270265493366811,1.07 [1.02:1.13],positive,0.014575070180735582,0.007561453425414388,0.19373022849863225,4.2007067273637455,3,0.2405911379301663,0.06779582451308568,7.14493191782189e-5,TRUE,8.34123968453925e-49,59.14026241650159,0.06696587726017432
prot-a-366,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Calpastatin,MR Egger,4,0.015336099359500118,0.03583675150484489,0.7103684078381556,-0.05490393358999586,0.08557613230899609,1.015454300807977,0.9465760777513497,1.0893444924986615,1.02 [0.95:1.09],overlaps null,0.014575070180735582,0.007561453425414388,0.19373022849863225,0.4852625017293559,2,0.7845607665416943,0.06779582451308568,7.14493191782189e-5,TRUE,8.34123968453925e-49,59.14026241650159,0.06696587726017432
prot-a-366,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Calpastatin,Weighted median,4,0.06768097097665764,0.02395147561337398,0.004716951733514628,0.02073607877444464,0.11462586317887064,1.070023885344631,1.020952565025279,1.1214537819195067,1.07 [1.02:1.12],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-3093,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Protein-tyrosine sulfotransferase 2,Inverse variance weighted,4,0.05933724787576086,0.028970466658012076,0.04054061584562638,0.002555133226057195,0.11611936252546454,1.0611330452677754,1.002558400361021,1.1231299237568497,1.06 [1:1.12],positive,-0.04500940331962627,0.03366109212241452,0.3129724124903621,7.9873282504195195,3,0.046274319776597767,0.08839826227978959,8.153426833970401e-5,TRUE,2.7426786449645207e-64,78.93042465539483,0.08741584345828061
prot-a-3093,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Protein-tyrosine sulfotransferase 2,MR Egger,4,0.23843174592298103,0.13639785386046072,0.2225630497237892,-0.028908047643521978,0.5057715394894841,1.269257071109959,0.9715057926065376,1.658264443529773,1.27 [0.97:1.66],overlaps null,-0.04500940331962627,0.03366109212241452,0.3129724124903621,4.217254155738095,2,0.12140453103455999,0.08839826227978959,8.153426833970401e-5,TRUE,2.7426786449645207e-64,78.93042465539483,0.08741584345828061
prot-a-3093,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Protein-tyrosine sulfotransferase 2,Weighted median,4,0.04351891758756668,0.02644124219196529,0.09978997910214128,-0.008305917108685293,0.09534375228381865,1.0444797531623227,0.9917284817170079,1.1000369303473614,1.04 [0.99:1.1],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-a-11,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Morning/evening person (chronotype),Inverse variance weighted,77,0.3361771106095176,0.08046424465580088,2.941238778990858e-5,0.17846719108414788,0.49388703013488733,1.399586884547183,1.195383663388078,1.6386734296205256,1.4 [1.2:1.64],positive,0.0010182221130577908,0.00460151548780582,0.8254759792667867,164.6376297069672,76,1.72237075782885e-8,0.011789088126554834,9.161490613097536e-4,TRUE,1.8025388172925837e-151,45.4632905917941,0.011789088224046482
ukb-a-11,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Morning/evening person (chronotype),MR Egger,77,0.2866019000726387,0.23822227790204772,0.23272708116289326,-0.18031376461537485,0.7535175647606522,1.3318938810627283,0.8350081742857932,2.1244598137373214,1.33 [0.84:2.12],overlaps null,0.0010182221130577908,0.00460151548780582,0.8254759792667867,164.53021402945106,75,1.1819794653127854e-8,0.011789088126554834,9.161490613097536e-4,TRUE,1.8025388172925837e-151,45.4632905917941,0.011789088224046482
ukb-a-11,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Morning/evening person (chronotype),Weighted median,77,0.26708085000474674,0.0838017661934608,0.0014372936918346558,0.10282938826556356,0.43133231174392994,1.3061460439756671,1.108302303566365,1.5393069947644742,1.31 [1.11:1.54],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
