id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2
ukb-d-30780_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),LDL direct,Weighted median,149,0.0052111919989598,0.024687976896698362,0.8328231447563614,-0.04317724271856899,0.05359962671648859,1.0052247938770535,0.9577416222936023,1.0550620989043702,1.01 [0.96:1.06],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-1845,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Mitogen-activated protein kinase 1,Wald ratio,1,-0.02475544020762627,0.016969454981034138,0.14461368473578445,-0.05801557197045318,0.00850469155520064,0.9755484627866914,0.9436352530621094,1.0085409591865224,0.98 [0.94:1.01],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-1845,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Mitogen-activated protein kinase 1,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2142,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Ornithine decarboxylase,Wald ratio,1,0.04745166959578207,0.04510837727006444,0.29282338398947905,-0.04096074985354423,0.13586408904510838,1.0485955208512123,0.9598668041210755,1.1455261934556182,1.05 [0.96:1.15],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2142,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Ornithine decarboxylase,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-1389,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oxidoreductase HTATIP2,Inverse variance weighted,3,-0.017552309021870056,0.022305798450677417,0.4313436562325699,-0.06127167398519779,0.026167055941457677,0.9826008354321468,0.940567677293504,1.0265124191490447,0.98 [0.94:1.03],overlaps null,0.008826972267516248,0.014132694889149035,0.6445777932460109,1.8389040416419133,2,0.3987374810662957,0.04624310058353824,9.045894431023067e-6,TRUE,1.098304248491556e-34,52.75564648462403,0.04580454773166881
prot-a-1389,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oxidoreductase HTATIP2,MR Egger,3,-0.05264212400285244,0.06176214001332911,0.5506426092685284,-0.17369591842897747,0.0684116704232726,0.9487194756641794,0.8405524553124141,1.0708060369295818,0.95 [0.84:1.07],overlaps null,0.008826972267516248,0.014132694889149035,0.6445777932460109,1.3228594231713484,1,0.2500795177191491,0.04624310058353824,9.045894431023067e-6,TRUE,1.098304248491556e-34,52.75564648462403,0.04580454773166881
prot-a-1389,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oxidoreductase HTATIP2,Weighted median,3,-0.015882991554389096,0.024462282245169255,0.5161542156621256,-0.06382906475492084,0.03206308164614264,0.9842424780003827,0.938165351349708,1.0325826402634128,0.98 [0.94:1.03],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-1390,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oxidoreductase HTATIP2,Wald ratio,1,-0.0014927601134497686,0.011344976862218241,0.8953173382917817,-0.023728914763397523,0.020743394536497983,0.9985083534987408,0.9765504022760266,1.0209600340986336,1 [0.98:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-1390,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oxidoreductase HTATIP2,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ebi-a-GCST90010252,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Paraoxonase activity,Inverse variance weighted,5,-0.007012354209510283,0.012767067266569624,0.5828316105311875,-0.03203580605198675,0.01801109763296618,0.9930121749769989,0.968471904303011,1.0181742756515029,0.99 [0.97:1.02],overlaps null,0.043259329184425654,0.07636603022755964,0.6106820800797192,0.7600609500813289,4,0.943720825048552,0.2134132020851906,3.958979290370498e-6,TRUE,1.1756640344136838e-72,76.6847438138281,0.22561984675555835
ebi-a-GCST90010252,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Paraoxonase activity,MR Egger,5,-0.048941345475758916,0.07511058061262593,0.5611303229143779,-0.19615808347650576,0.09827539252498792,0.9522369810676103,0.8218822983970585,1.10326657464363,0.95 [0.82:1.1],overlaps null,0.043259329184425654,0.07636603022755964,0.6106820800797192,0.4391687719422319,3,0.9320374209778985,0.2134132020851906,3.958979290370498e-6,TRUE,1.1756640344136838e-72,76.6847438138281,0.22561984675555835
ebi-a-GCST90010252,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Paraoxonase activity,Weighted median,5,-0.010865940174768437,0.015490067292357305,0.48300480978696436,-0.041226472067788754,0.01949459171825188,0.9891928809115959,0.9596117800727826,1.019685852097363,0.99 [0.96:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2416,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),26S proteasome non-ATPase regulatory subunit 1,Wald ratio,1,0.0868596881959911,0.05233853006681515,0.09700008819302544,-0.015723830734966596,0.1894432071269488,1.0907436247751179,0.9843991433068502,1.2085764835095059,1.09 [0.98:1.21],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2416,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),26S proteasome non-ATPase regulatory subunit 1,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2377,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Prolactin receptor,Inverse variance weighted,2,-0.023709043876771415,0.03553324000880636,0.5046216339601338,-0.09335419429403188,0.04593610654048905,0.9765698073911527,0.9108708179070807,1.047007511887685,0.98 [0.91:1.05],overlaps null,NA,NA,NA,1.4096221632246366,1,0.2351191264113931,0.025353899808831383,6.489669254571225e-6,TRUE,2.0279930759137228e-19,42.57197397607974,0.02516710765549828
prot-a-2539,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Transforming protein RhoA,Wald ratio,1,-0.020673557852617538,0.01417139046348783,0.14461368473578448,-0.048449483161053686,0.00710236745581861,0.9795386750916668,0.9527054657588035,1.0071276490852563,0.98 [0.95:1.01],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2539,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Transforming protein RhoA,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-b-998,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Soya dessert intake,Inverse variance weighted,4,-0.6276130464713888,0.8031685345658456,0.4345547138056465,-2.2018233742204463,0.9465972812776685,0.5338645913269776,0.11060130682120474,2.576926168996023,0.53 [0.11:2.58],overlaps null,0.017510652866922924,0.02491878228065442,0.5550156710914764,3.0663666449386144,3,0.3815055030240381,0.002008404963431262,2.048467789212143e-5,TRUE,1.2018371244004736e-19,32.66097614509072,0.002007662463691091
ukb-b-998,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Soya dessert intake,MR Egger,4,-1.7931729270789967,1.878082708423327,0.44044865478566175,-5.474215035588718,1.8878691814307242,0.16643125676835394,0.004193519021554037,6.605279023923183,0.17 [0:6.61],overlaps null,0.017510652866922924,0.02491878228065442,0.5550156710914764,2.45919215676945,2,0.2924106648183373,0.002008404963431262,2.048467789212143e-5,TRUE,1.2018371244004736e-19,32.66097614509072,0.002007662463691091
ukb-b-998,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Soya dessert intake,Weighted median,4,-0.03844961739838456,0.9885231946876721,0.9689732901951555,-1.975955078986222,1.8990558441894527,0.9622801856977473,0.13862884749674845,6.679584895259336,0.96 [0.14:6.68],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-d-100920_2105,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Type milk consumed: soya with calcium,Wald ratio,1,-0.7994556897431536,1.0460962748766798,0.44473159652248445,-2.849804388501446,1.2508930090151384,0.4495736050553346,0.05785563699587325,3.493461257316493,0.45 [0.06:3.49],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-d-100920_2105,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Type milk consumed: soya with calcium,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-d-1418_4,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Milk type used: Soya,Wald ratio,1,0.32100410082738806,2.6884093444293753,0.904956096468146,-4.948278214254188,5.590286415908963,1.3785112339187857,0.007095615547152856,267.8123144372995,1.38 [0.01:267.81],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-d-1418_4,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Milk type used: Soya,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-3029,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Tumor necrosis factor,Wald ratio,1,-0.04692737430167598,0.04618249534450651,0.309567945539029,-0.13744506517690874,0.04359031657355678,0.9541566913701074,0.8715822288975903,1.0445543306199314,0.95 [0.87:1.04],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-3029,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Tumor necrosis factor,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-3198,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Vascular endothelial growth factor A,Wald ratio,1,0.021671826625386997,0.017146939747558942,0.20626991040631296,-0.011936175279828529,0.05527982853060252,1.0219083663186752,0.988134778275058,1.056836306252761,1.02 [0.99:1.06],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-3198,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Vascular endothelial growth factor A,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-d-VLDL_C,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),VLDL cholesterol,Inverse variance weighted,57,0.0033854873007352266,0.029393482179137793,0.908303906356949,-0.05422573777037484,0.0609967123718453,1.003391224535485,0.9472182594280839,1.0628954197765434,1 [0.95:1.06],overlaps null,0.005423262134814119,0.00309070303285418,0.0848797653916953,152.9321022331179,56,6.202250675001528e-11,0.06766187322927247,4.889463308346855e-4,TRUE,0,139.53199836234333,0.06573579648786847
met-d-VLDL_C,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),VLDL cholesterol,MR Egger,57,-0.07305003582645693,0.052254752366068836,0.1677379042104165,-0.17546935046395185,0.029369278811037985,0.9295543178436347,0.8390631136745117,1.0298048093637622,0.93 [0.84:1.03],overlaps null,0.005423262134814119,0.00309070303285418,0.0848797653916953,144.82461400232853,55,5.13168805732582e-10,0.06766187322927247,4.889463308346855e-4,TRUE,0,139.53199836234333,0.06573579648786847
met-d-VLDL_C,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),VLDL cholesterol,Weighted median,57,-0.010576688943648233,0.03122815153278066,0.7348426402048817,-0.07178386594789832,0.05063048806060186,0.9894790475552466,0.930732036960266,1.0519341192427822,0.99 [0.93:1.05],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-b-4872,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oestradiol,Wald ratio,1,-0.03885702073507769,0.15057095534842604,0.7963571162577392,-0.3339760932179927,0.25626205174783734,0.9618882293868362,0.7160709009735119,1.292091278356761,0.96 [0.72:1.29],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-b-4872,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oestradiol,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2146,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oxidized low-density lipoprotein receptor 1,Wald ratio,1,-0.053347280334728034,0.04445606694560669,0.23013934044341655,-0.14048117154811715,0.03378661087866108,0.9480507159365308,0.8689400255742138,1.0343638611811241,0.95 [0.87:1.03],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2146,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Oxidized low-density lipoprotein receptor 1,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ebi-a-GCST90012031,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Myeloperoxidase levels,Inverse variance weighted,10,-0.0143935182868317,0.03897557830184577,0.7119072382280951,-0.09078565175844941,0.061998615184786006,0.9857095731884575,0.9132134356159767,1.0639608713378117,0.99 [0.91:1.06],overlaps null,0.006771578911730664,0.007540494276639688,0.3953929895089675,23.563585864599865,9,0.005047300038482288,0.04088243800707527,7.581945531268678e-5,TRUE,1.5908077855494068e-168,92.25123099243628,0.04069396365092959
ebi-a-GCST90012031,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Myeloperoxidase levels,MR Egger,10,-0.06942106643563589,0.07285069314760596,0.3685299101888148,-0.21220842500494358,0.0733662921336718,0.9329337702661098,0.8087961066653004,1.0761246407224818,0.93 [0.81:1.08],overlaps null,0.006771578911730664,0.007540494276639688,0.3953929895089675,21.40573955891701,8,0.006144250929008233,0.04088243800707527,7.581945531268678e-5,TRUE,1.5908077855494068e-168,92.25123099243628,0.04069396365092959
ebi-a-GCST90012031,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Myeloperoxidase levels,Weighted median,10,-0.03506426446026294,0.0327521354565595,0.28435168250085185,-0.09925844995511955,0.029129921034593678,0.965543364140558,0.9055086491088709,1.029558347071931,0.97 [0.91:1.03],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2866,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),"Steroidogenic acute regulatory protein, mitochondrial",Inverse variance weighted,2,0.008318911673209877,0.026667370250193608,0.755077795225673,-0.04394913401716959,0.06058695736358934,1.0083536099695385,0.9570026351146246,1.0624599822724794,1.01 [0.96:1.06],overlaps null,NA,NA,NA,0.2377473502211361,1,0.6258378521357801,0.027935326216218304,1.0807151768730365e-6,TRUE,1.1655301370768518e-21,47.1853022912526,0.027818483173691826
ebi-a-GCST90010172,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),"Superoxide dismutase [Mn],mitochondrial levels",Wald ratio,1,0.0422315784052429,0.04042901103428741,0.2962143587496556,-0.03700928322196041,0.12147244003244621,1.043136018557611,0.9636671893711148,1.1291582459317056,1.04 [0.96:1.13],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ebi-a-GCST90010172,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),"Superoxide dismutase [Mn],mitochondrial levels",NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2799,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),"Superoxide dismutase [Mn], mitochondrial",Wald ratio,1,-0.006011707008384749,0.011390602752728999,0.5976535826328673,-0.028337288403733587,0.01631387438696409,0.9940063271454124,0.9720604467861174,1.0164476722325817,0.99 [0.97:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2799,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),"Superoxide dismutase [Mn], mitochondrial",NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-b-4864,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total Testosterone,Inverse variance weighted,108,0.13132547355822258,0.03853322542409108,6.541450255046451e-4,0.055800351727004066,0.2068505953894411,1.1403388710687088,1.057386557261748,1.229798820440612,1.14 [1.06:1.23],positive,-0.003427197372778268,0.0024504654462667035,0.16485484584988427,320.1962459687305,107,4.0128454706689675e-23,0.0397183613375478,0.001113414200357355,TRUE,0,81.14004209294677,0.04208526101576542
ieu-b-4864,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total Testosterone,MR Egger,108,0.22011738642083498,0.07417697385116954,0.003711978940765453,0.07473051767254268,0.36550425516912727,1.246223011660408,1.0775937192897704,1.4412405779569215,1.25 [1.08:1.44],positive,-0.003427197372778268,0.0024504654462667035,0.16485484584988427,314.3946123845814,106,1.6256745544661055e-22,0.0397183613375478,0.001113414200357355,TRUE,0,81.14004209294677,0.04208526101576542
ieu-b-4864,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total Testosterone,Weighted median,108,0.12295438737350742,0.042154691309210755,0.0035370744298653164,0.040331192407454336,0.2055775823395605,1.1308328395151817,1.0411555399071395,1.2282342665535093,1.13 [1.04:1.23],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-b-4869,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Bioavailable Testosterone,Inverse variance weighted,115,0.11185675990687362,0.034732068222743495,0.0012793976229923698,0.04378190619029637,0.17993161362345086,1.1183526562328447,1.0447544755560323,1.1971354925638518,1.12 [1.04:1.2],positive,-0.003744945287366953,0.0025270951588714768,0.14114570859719064,308.96234604950325,114,6.728814191187658e-20,0.04712689445718851,0.0010822023937115432,TRUE,0,76.61265357465494,0.04775459504347954
ieu-b-4869,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Bioavailable Testosterone,MR Egger,115,0.20641935975855683,0.07256469253814168,0.005279890686182396,0.06419256238379914,0.3486461571333145,1.2292686017032413,1.0662977078219276,1.417147654026278,1.23 [1.07:1.42],positive,-0.003744945287366953,0.0025270951588714768,0.14114570859719064,303.07234158872797,113,2.6673712871801052e-19,0.04712689445718851,0.0010822023937115432,TRUE,0,76.61265357465494,0.04775459504347954
ieu-b-4869,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Bioavailable Testosterone,Weighted median,115,0.12071173315794953,0.038307489702968454,0.0016264221790105232,0.045629053340131356,0.19579441297576772,1.1282996141165986,1.0466860742321173,1.2162768288950663,1.13 [1.05:1.22],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-70,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),RAC-alpha/beta/gamma serine/threonine-protein kinase,Wald ratio,1,-0.022477522477522476,0.025224775224775224,0.3728813672634215,-0.07191808191808191,0.026963036963036962,0.9777732148657486,0.9306071262396387,1.0273298288312414,0.98 [0.93:1.03],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-70,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),RAC-alpha/beta/gamma serine/threonine-protein kinase,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-71,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),RAC-alpha/beta/gamma serine/threonine-protein kinase,Wald ratio,1,-0.024379129642287535,0.023012075643654588,0.2894149453712948,-0.069482797903850535,0.020724538619275458,0.9759156410624372,0.9328761806722876,1.0209407831422408,0.98 [0.93:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-71,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),RAC-alpha/beta/gamma serine/threonine-protein kinase,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-d-ApoA1,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein A1,Inverse variance weighted,66,0.0342539321738298,0.03102976076848142,0.2696340125859006,-0.026564398932393783,0.09507226328005339,1.0348473544049477,0.9737853310805372,1.0997383229531825,1.03 [0.97:1.1],overlaps null,-0.0012667816298667196,0.0029523283399755205,0.6693067897243599,137.7380891093179,65,3.7934767972111553e-7,0.07270161006941549,6.787312137268314e-4,TRUE,0,142.4871698433583,0.07875396556859365
met-d-ApoA1,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein A1,MR Egger,66,0.05236024732937666,0.05249538809552033,0.3223142425279746,-0.050530713337843196,0.1552512079965965,1.0537552866722155,0.9507247282941327,1.1679513229681244,1.05 [0.95:1.17],overlaps null,-0.0012667816298667196,0.0029523283399755205,0.6693067897243599,137.3429948294625,64,2.8414587451951255e-7,0.07270161006941549,6.787312137268314e-4,TRUE,0,142.4871698433583,0.07875396556859365
met-d-ApoA1,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein A1,Weighted median,66,0.05342752213026648,0.034773391890959196,0.12442844538503561,-0.014728325976013534,0.1215833702365465,1.054880533502967,0.9853796052850319,1.1292835106340795,1.05 [0.99:1.13],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-a-1,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Adiponectin,Inverse variance weighted,11,-0.04495183536282018,0.048373966190003274,0.3527560353160904,-0.1397648090952266,0.04986113836958624,0.956043528213852,0.8695627245948184,1.0511251252927003,0.96 [0.87:1.05],overlaps null,-0.00949960844905101,0.004623479597569417,0.07008502068752243,15.129065464774634,10,0.12742673576476773,0.07718011210014392,7.143480375862288e-5,TRUE,0,105.43260097901171,0.02826559025561699
ieu-a-1,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Adiponectin,MR Egger,11,0.04755946062796921,0.0616210771669164,0.4600143667170906,-0.07321785061918692,0.16833677187512536,1.0487085561367373,0.929398337966686,1.183335057517417,1.05 [0.93:1.18],overlaps null,-0.00949960844905101,0.004623479597569417,0.07008502068752243,10.298446917640272,9,0.3268689664683519,0.07718011210014392,7.143480375862288e-5,TRUE,0,105.43260097901171,0.02826559025561699
ieu-a-1,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Adiponectin,Weighted median,11,-0.0069439068466224186,0.045786497228787686,0.8794563706554043,-0.09668544141504629,0.08279762772180144,0.9930801463678963,0.9078415305710554,1.0863219448549928,0.99 [0.91:1.09],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-841,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Inverse variance weighted,3,0.19098308082189594,0.07609812529651747,0.012083549585600647,0.04183075524072172,0.34013540640307016,1.2104389722754934,1.0427179892611362,1.405137842343698,1.21 [1.04:1.41],positive,0.0538204807451156,0.05790555868933844,0.523266585113968,0.9516586031062335,2,0.6213695400106768,0.012291569836283354,4.031845639566888e-5,TRUE,6.642218960888824e-43,80.2916172020224,0.01254760753862574
met-c-841,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,MR Egger,3,-0.021013171184412253,0.24044684254854842,0.944505408422763,-0.49228898257956716,0.45026264021074264,0.9792060671808344,0.6112257067265084,1.5687241414288053,0.98 [0.61:1.57],overlaps null,0.0538204807451156,0.05790555868933844,0.523266585113968,0.08777618923285739,1,0.7670235384613452,0.012291569836283354,4.031845639566888e-5,TRUE,6.642218960888824e-43,80.2916172020224,0.01254760753862574
met-c-841,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Weighted median,3,0.1649746347339689,0.08594477562688589,0.05491573472219007,-0.003477125494727451,0.33342639496266524,1.1793632034705848,0.9965289127055714,1.395742309095799,1.18 [1:1.4],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-d-Albumin,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Inverse variance weighted,26,-0.007429360579152766,0.09287421839138171,0.9362421962329863,-0.18946282862626093,0.17460410746795538,0.9925981689024854,0.8274034720495396,1.1907747044716008,0.99 [0.83:1.19],overlaps null,0.009382853458749433,0.0073749854884556975,0.21547202012823502,147.72674471973022,25,2.210646636901667e-19,0.022756214719991875,6.848403175326887e-4,TRUE,2.7275471100523296e-241,99.05661207573866,0.022722006668076614
met-d-Albumin,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,MR Egger,26,-0.15077456750403315,0.14529943639850565,0.30976066164326344,-0.4355614628451042,0.1340123278370379,0.8600415581223559,0.6469013540194576,1.143406915291882,0.86 [0.65:1.14],overlaps null,0.009382853458749433,0.0073749854884556975,0.21547202012823502,138.39311092901616,24,4.5911782795006084e-18,0.022756214719991875,6.848403175326887e-4,TRUE,2.7275471100523296e-241,99.05661207573866,0.022722006668076614
