exposure.id	exposure.trait	exposure.sample_size	exposure.sex	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ukb-a-364	Pulse wave reflection index	110153.0	Males and Females	ukb-a-519	337199.0	5510	1.588198949291e-53	-0.0268109726747229	0.00174075241673192
ukb-a-364	Pulse wave reflection index	110153.0	Males and Females	ieu-a-1134	21814.0	4226	1.50237969325819e-09	-0.77945023273357	0.128960321430316
ukb-a-364	Pulse wave reflection index	110153.0	Males and Females	ieu-a-1130	89677.0	46785	1.7122835184663e-10	-0.795073796490229	0.124519183388512
ukb-a-364	Pulse wave reflection index	110153.0	Males and Females	ieu-a-1137	22068.0	4480	1.33195507047709e-26	-0.617615061396201	0.0578559775319113
ukb-a-401	Qualifications: CSEs or equivalent	334070.0	Males and Females	ieu-a-1132	83691.0	38197	2.46545537049005e-95	-1.18149838785391	0.0570320904542033
ukb-a-401	Qualifications: CSEs or equivalent	334070.0	Males and Females	ieu-a-1136	50225.0	7333	3.69092669388858e-41	2.21036178543337	0.164503271950122
ukb-a-421	Reason for glasses/contact lenses: For just reading/near work as you are getting older (called 'presbyopia')	335700.0	Males and Females	ieu-a-1135	55149.0	9655	8.13530407742969e-08	2.98035553577622	0.555611298661498
ukb-a-421	Reason for glasses/contact lenses: For just reading/near work as you are getting older (called 'presbyopia')	335700.0	Males and Females	ieu-a-1137	22068.0	4480	7.06571359118396e-06	-2.27025188219167	0.505432738933303
ukb-a-421	Reason for glasses/contact lenses: For just reading/near work as you are getting older (called 'presbyopia')	335700.0	Males and Females	ieu-a-1126	228951.0	122977	9.57022121357549e-16	2.09932450986676	0.261361994410089
ukb-a-421	Reason for glasses/contact lenses: For just reading/near work as you are getting older (called 'presbyopia')	335700.0	Males and Females	ieu-a-1127	175475.0	69501	2.17564177823442e-06	2.28008009005727	0.481396703082842
ukb-a-420	Reason for glasses/contact lenses: For long-sightedness  i.e. for distance and near  but particularly for near tasks like reading (called 'hypermetropia')	335700.0	Males and Females	ieu-a-1127	175475.0	69501	6.73859459337478e-10	-2.50889061961415	0.406488528590512
ukb-a-420	Reason for glasses/contact lenses: For long-sightedness  i.e. for distance and near  but particularly for near tasks like reading (called 'hypermetropia')	335700.0	Males and Females	ieu-a-1133	69970.0	27078	1.87935350431231e-45	-5.60422404995214	0.396070614728719
ukb-a-420	Reason for glasses/contact lenses: For long-sightedness  i.e. for distance and near  but particularly for near tasks like reading (called 'hypermetropia')	335700.0	Males and Females	ieu-a-1135	55149.0	9655	1.64497380490763e-09	8.58674168794139	1.42412856761609
ukb-a-314	Reason for reducing amount of alcohol drunk: Health precaution	124798.0	Males and Females	ieu-a-1135	55149.0	9655	8.71464009496489e-07	-0.882024655345048	0.179322776556408
ukb-a-314	Reason for reducing amount of alcohol drunk: Health precaution	124798.0	Males and Females	ieu-a-1129	106776.0	61282	1.79854891044724e-07	-0.501446572803445	0.0960802691207874
ukb-a-195	Sitting height	336172.0	Males and Females	ieu-a-1132	83691.0	38197	1.5621334298906e-06	0.14182695201849	0.0290230050869051
ieu-a-1088	Sleep duration	128266.0	Males and Females	ieu-a-1137	22068.0	4480	1.1720212771001e-08	-1.14924523263507	0.201489524426849
ukb-a-14	Snoring	314449.0	Males and Females	ieu-a-1128	127442.0	21468	1.3222503964585e-06	1.75905424449871	0.363712993396213
ukb-a-343	Time from waking to first cigarette	23265.0	Males and Females	ieu-a-1134	21814.0	4226	8.44244463962251e-09	0.402584176380127	0.0699006343306349
ukb-a-7	Time spent driving	224813.0	Males and Females	ieu-a-1137	22068.0	4480	1.64276503963436e-17	2.27959482811457	0.26766424411397
ukb-a-7	Time spent driving	224813.0	Males and Females	ukb-a-519	337199.0	5510	5.57165585959561e-06	0.00156658190839104	0.00034490828954117
ukb-a-7	Time spent driving	224813.0	Males and Females	ieu-a-1127	175475.0	69501	7.44740870946032e-15	-0.3462969784951	0.0445303912747781
ukb-a-7	Time spent driving	224813.0	Males and Females	ieu-a-1129	106776.0	61282	1.89511596438213e-08	-0.471591730131475	0.0838935197042375
ukb-a-260	Tobacco smoking: Ex-smoker	83133.0	Males and Females	ieu-a-1129	106776.0	61282	1.17604356841115e-11	-0.464710292402977	0.0685097708676911
ukb-a-260	Tobacco smoking: Ex-smoker	83133.0	Males and Females	ieu-a-1137	22068.0	4480	3.95418631679763e-67	-1.34312764101487	0.0775925870973061
ieu-a-1051	Transferrin Saturation	23986.0	Males and Females	ieu-a-1136	50225.0	7333	5.06495233112256e-07	-0.0683260125913368	0.0136003671668038
ukb-a-148	Treatment/medication code: bisoprolol	337159.0	Males and Females	ukb-a-519	337199.0	5510	6.69053501686514e-10	-0.390769133731225	0.063300512526774
ukb-a-148	Treatment/medication code: bisoprolol	337159.0	Males and Females	ukb-a-55	337159.0	7480	2.49472916801022e-45	-0.425470250837912	0.0301119302561103
ukb-a-180	Treatment/medication code: clopidogrel	337159.0	Males and Females	ieu-a-1134	21814.0	4226	4.47320655307844e-06	-7.51696875709675	1.6383657279344
ukb-a-173	Treatment/medication code: co-amilofruse	337159.0	Males and Females	ieu-a-1135	55149.0	9655	1.89013543014164e-16	13.9316210776191	1.69302088441545
ukb-a-173	Treatment/medication code: co-amilofruse	337159.0	Males and Females	ieu-a-1134	21814.0	4226	6.7734324547085e-07	33.9209519035363	6.82823294541981
ukb-a-155	Treatment/medication code: codeine	337159.0	Males and Females	ieu-a-1130	89677.0	46785	7.00039557478924e-144	-3.88890224696637	0.152264108270534
ukb-a-149	Treatment/medication code: doxazosin	337159.0	Males and Females	ieu-a-1130	89677.0	46785	1.96191357664766e-06	4.17765358108853	0.878154885502827
ukb-a-149	Treatment/medication code: doxazosin	337159.0	Males and Females	ieu-a-1135	55149.0	9655	4.67390946396132e-09	-14.8740512852526	2.53893386149994
ukb-a-149	Treatment/medication code: doxazosin	337159.0	Males and Females	ieu-a-1128	127442.0	21468	5.24520716571918e-30	-4.11619310365076	0.361696347034495
ukb-a-152	Treatment/medication code: eumovate cream	337159.0	Males and Females	ieu-a-1134	21814.0	4226	0.0	-47.1325382110152	0.381660787845684
ukb-a-152	Treatment/medication code: eumovate cream	337159.0	Males and Females	ieu-a-1131	32498.0	14910	8.26130787357279e-06	-11.2883276863775	2.53198153548263
ukb-a-186	Treatment/medication code: omacor 1g capsule	337159.0	Males and Females	ieu-a-1132	83691.0	38197	1.23426766107402e-11	-9.95159337838267	1.46862216529361
ukb-a-186	Treatment/medication code: omacor 1g capsule	337159.0	Males and Females	ieu-a-1129	106776.0	61282	7.49776224876094e-11	-16.7180414010096	2.56791881237628
ukb-a-141	Treatment/medication code: prednisolone	337159.0	Males and Females	ieu-a-1126	228951.0	122977	5.62662360567798e-06	-9.28318349559652	2.0447743424116
ukb-a-141	Treatment/medication code: prednisolone	337159.0	Males and Females	ieu-a-1127	175475.0	69501	0.0	-12.9082685230119	0.342821679629634
ukb-a-141	Treatment/medication code: prednisolone	337159.0	Males and Females	ieu-a-1129	106776.0	61282	3.63681897771967e-08	-4.68661917520307	0.85093098638501
ukb-a-141	Treatment/medication code: prednisolone	337159.0	Males and Females	ieu-a-1131	32498.0	14910	1.94394021194942e-06	-9.9491971119222	2.09053351842348
ukb-a-138	Treatment/medication code: quinine	337159.0	Males and Females	ieu-a-1130	89677.0	46785	3.56441017393844e-06	-17.0119436297755	3.67009427551387
ukb-a-138	Treatment/medication code: quinine	337159.0	Males and Females	ieu-a-1136	50225.0	7333	1.4474458860784e-13	-17.2776981418376	2.33738233175939
ukb-a-117	Treatment/medication code: ramipril	337159.0	Males and Females	ieu-a-1137	22068.0	4480	6.91903953816937e-06	9.2129002839716	2.04905790771684
ukb-a-117	Treatment/medication code: ramipril	337159.0	Males and Females	ieu-a-1128	127442.0	21468	4.6610149935882e-11	3.24417332524124	0.492932076074463
ukb-a-184	Treatment/medication code: rosiglitazone	337159.0	Males and Females	ukb-a-519	337199.0	5510	8.83870112836777e-18	0.712497350184842	0.0829629217212207
ukb-a-151	Treatment/medication code: salbutamol	337159.0	Males and Females	ieu-a-1136	50225.0	7333	1.05415961932143e-13	19.3334626243366	2.60070470427334
ukb-a-151	Treatment/medication code: salbutamol	337159.0	Males and Females	ieu-a-1137	22068.0	4480	0.0	22.1206864062751	0.289535912358901
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	ieu-a-1132	83691.0	38197	9.76302076960414e-14	13.7951049873155	1.85316717827221
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	ieu-a-1132	83691.0	38197	2.24643198504039e-08	-7.3397314390227	1.31257302774902
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	ieu-a-1135	55149.0	9655	4.01938230972614e-07	-3.32509915884164	0.656092059063865
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	ieu-a-1131	32498.0	14910	3.34912823529329e-08	-22.3683530657898	4.05067418284414
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	ukb-a-55	337159.0	7480	2.44034462591746e-07	0.214119175297941	0.0414780956898941
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	ieu-a-1128	127442.0	21468	2.03106093656221e-09	-11.7866571589115	1.96598182091108
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	ieu-a-1131	32498.0	14910	4.81674137994875e-10	5.28575621651353	0.849122709943213
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	ieu-a-1133	69970.0	27078	6.41656308630471e-08	6.74172890880812	1.24690131186502
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	ieu-a-1134	21814.0	4226	2.60355126297508e-21	20.8748222996474	2.20255767048427
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1128	127442.0	21468	3.48559385246429e-07	-0.898557849263929	0.176357295573964
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	ieu-a-1132	83691.0	38197	6.25415005844088e-11	-1.09918382605321	0.168134323167783
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	ieu-a-1136	50225.0	7333	1.37946436120896e-31	-1.86973751181486	0.159898401419847
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	ieu-a-1134	21814.0	4226	4.5554563410945e-06	-3.69403698769021	0.805804641214024
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	ukb-a-55	337159.0	7480	1.05928172744097e-29	0.0242680106637738	0.00214404705810935
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	ieu-a-1126	228951.0	122977	4.22348904469471e-09	3.56437888519382	0.606682774188277
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	ieu-a-1128	127442.0	21468	1.01360067989143e-08	-4.83803104523708	0.844563863496398
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	ieu-a-1129	106776.0	61282	6.99734021811339e-13	-4.22110362654487	0.587939436565988
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	ieu-a-1132	83691.0	38197	1.969110921272e-159	-3.81466673257111	0.141787815301172
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	ieu-a-1137	22068.0	4480	2.93275283801321e-44	-6.82764464380137	0.489261304090811
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	ieu-a-1133	69970.0	27078	0.0	-3.04315827052595	0.0241288738427886
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	ukb-a-519	337199.0	5510	0.0	-0.057670440232475	0.000215343901666978
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	ieu-a-1127	175475.0	69501	1.07287985891258e-06	-2.54963299129559	0.522703859071629
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	ieu-a-1130	89677.0	46785	1.07475737570078e-94	-2.22629976121692	0.107835396006453
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	ieu-a-1136	50225.0	7333	2.96691480713064e-07	0.125005401424334	0.0222575090536467
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	ieu-a-1134	21814.0	4226	8.61788910004503e-07	-2.27114199621602	0.46153656403847
ieu-a-792	Urate	17078.0	Males and Females	ieu-a-1136	50225.0	7333	2.96034777881485e-32	-0.00919987649889087	0.000778117911600296
ieu-a-794	Urate	7189.0	Females	ieu-a-1136	50225.0	7333	2.85372594362589e-29	-0.00610616523202751	0.000543661033893658
ukb-a-339	Used an inhaler for chest within last hour	309688.0	Males and Females	ieu-a-1137	22068.0	4480	2.20452674111723e-07	17.4796568740549	3.37366392996482
ukb-a-436	Vascular/heart problems diagnosed by doctor: Angina	336683.0	Males and Females	ieu-a-1129	106776.0	61282	6.77471595152415e-06	-5.96361006896053	1.32505637693837
ukb-a-464	Vitamin and mineral supplements: Multivitamins +/- minerals	335591.0	Males and Females	ieu-a-1130	89677.0	46785	2.33140057085967e-06	-1.50974583731379	0.319702529509168
ukb-a-464	Vitamin and mineral supplements: Multivitamins +/- minerals	335591.0	Males and Females	ieu-a-1134	21814.0	4226	1.03472103092489e-112	-0.707882900058643	0.0313756548388938
ukb-a-459	Vitamin and mineral supplements: None of the above	335591.0	Males and Females	ieu-a-1130	89677.0	46785	3.15577595867584e-08	1.67636984130163	0.303000361464785
ukb-a-459	Vitamin and mineral supplements: None of the above	335591.0	Males and Females	ieu-a-1133	69970.0	27078	9.16539443641822e-08	2.08564406356623	0.390384477417536
ieu-a-103	Waist circumference	73137.0	Females	ieu-a-1130	89677.0	46785	9.33649202060223e-09	-0.782212920515539	0.136217972784921
ieu-a-102	Waist circumference	60586.0	Males	ieu-a-1132	83691.0	38197	1.09822517970688e-06	-0.564175906162367	0.115771887387681
ieu-a-103	Waist circumference	73137.0	Females	ieu-a-1133	69970.0	27078	3.67052805432523e-06	-0.70543416772382	0.152387396217894
ieu-a-102	Waist circumference	60586.0	Males	ieu-a-1133	69970.0	27078	1.42944756953946e-07	-0.735958689258439	0.139878259234895
ieu-a-103	Waist circumference	73137.0	Females	ieu-a-1131	32498.0	14910	6.83244237526847e-10	-0.69931888008801	0.11334325989595
ieu-a-103	Waist circumference	73137.0	Females	ukb-a-55	337159.0	7480	1.4699662783658e-07	-0.0249265212354121	0.00474223415045839
ieu-a-102	Waist circumference	60586.0	Males	ukb-a-55	337159.0	7480	1.08004350042143e-07	-0.0220544873137924	0.00415126551735764
ieu-a-68	Waist circumference	134038.0	Females	ieu-a-1126	228951.0	122977	4.45844473939805e-08	-0.395373258930234	0.0722584005344972
ieu-a-103	Waist circumference	73137.0	Females	ieu-a-1126	228951.0	122977	1.86256976719135e-12	-0.667426231821125	0.094745592326744
ieu-a-102	Waist circumference	60586.0	Males	ieu-a-1126	228951.0	122977	1.99050300562063e-14	-0.642405448512787	0.0839609580971239
ieu-a-103	Waist circumference	73137.0	Females	ieu-a-1127	175475.0	69501	1.42816058460291e-08	-0.57938626316676	0.102184926965809
ieu-a-102	Waist circumference	60586.0	Males	ieu-a-1127	175475.0	69501	7.51076451146417e-11	-0.603692561886294	0.0927318831960484
ieu-a-103	Waist circumference	73137.0	Females	ieu-a-1128	127442.0	21468	8.69074054499671e-08	-0.82728767908074	0.154570618957006
ieu-a-102	Waist circumference	60586.0	Males	ieu-a-1128	127442.0	21468	2.53878783609581e-07	-0.684590744296567	0.132806023685143
ieu-a-103	Waist circumference	73137.0	Females	ieu-a-1129	106776.0	61282	2.33418095587217e-06	-0.56471872640113	0.119590507338951
ieu-a-102	Waist circumference	60586.0	Males	ieu-a-1129	106776.0	61282	2.79641396353929e-07	-0.534119402544345	0.103981537506535
